Thread	Address	Instruction	Result
00001DC9	.text:sum+433	mov     rcx, cs:_2_sum_1_opaque_ptr_2	RCX=00005624F6EC92E0 
00001DC9	.text:sum+43A	cmp     rsi, rcx	
00001DC9	.text:sum+43D	jnz     short loc_5624F5611C3D	
00001DC9	.text:sum:loc_5624F5611C3D	mov     ecx, 0	RCX=0000000000000000 
00001DC9	.text:sum:loc_5624F5611C42	add     rdx, rcx	
00001DC9	.text:sum+44E	mov     eax, [rax]	RAX=0000000000000006 
00001DC9	.text:sum+450	mov     [rdx], eax	
00001DC9	.text:sum+452	jmp     loc_5624F561204A	
00001DC9	.text:sum:loc_5624F561204A	jmp     loc_5624F5611A54	
00001DC9	.text:sum:loc_5624F5611A54	mov     rax, [rbp+var_128]	RAX=00005624F581301C 
00001DC9	.text:sum+264	movzx   eax, byte ptr [rax]	RAX=00000000000000B2 
00001DC9	.text:sum+267	movzx   eax, al	
00001DC9	.text:sum+26A	cmp     eax, 0B2h	PF=1 ZF=1 
00001DC9	.text:sum+26F	jz      loc_5624F5611E82	
00001DC9	.text:sum:loc_5624F5611E82	mov     rdx, [rbp+var_128]	RDX=00005624F581301C 
00001DC9	.text:sum+692	mov     rcx, cs:_2_sum_1_opaque_ptr_1	RCX=00005624F6EC9300 
00001DC9	.text:sum+699	mov     rax, cs:_2_sum_1_opaque_ptr_2	RAX=00005624F6EC92E0 
00001DC9	.text:sum+6A0	cmp     rcx, rax	PF=0 ZF=0 
00001DC9	.text:sum+6A3	setnz   al	RAX=00005624F6EC9201 
00001DC9	.text:sum+6A6	movzx   eax, al	RAX=0000000000000001 
00001DC9	.text:sum+6A9	add     rax, rdx	RAX=00005624F581301D PF=1 
00001DC9	.text:sum+6AC	mov     [rbp+var_128], rax	
00001DC9	.text:sum+6B3	mov     rax, [rbp+var_130]	RAX=00007FFEB943A170 
00001DC9	.text:sum+6BA	mov     rcx, cs:_2_sum_1_opaque_ptr_1	
00001DC9	.text:sum+6C1	mov     rdx, cs:_2_sum_1_opaque_ptr_2	RDX=00005624F6EC92E0 
00001DC9	.text:sum+6C8	cmp     rcx, rdx	PF=0 
00001DC9	.text:sum+6CB	jnz     short loc_5624F5611ECB	
00001DC9	.text:sum:loc_5624F5611ECB	mov     edx, 0	RDX=0000000000000000 
00001DC9	.text:sum:loc_5624F5611ED0	add     rax, rdx	
00001DC9	.text:sum+6DC	mov     ecx, [rax]	RCX=0000000000000006 
00001DC9	.text:sum+6DE	mov     rdx, [rbp+var_130]	RDX=00007FFEB943A170 
00001DC9	.text:sum+6E5	mov     rsi, cs:_2_sum_1_opaque_ptr_1	
00001DC9	.text:sum+6EC	mov     rax, cs:_2_sum_1_opaque_ptr_2	RAX=00005624F6EC92E0 
00001DC9	.text:sum+6F3	cmp     rsi, rax	
00001DC9	.text:sum+6F6	jnz     short loc_5624F5611F06	
00001DC9	.text:sum:loc_5624F5611F06	mov     rax, 0FFFFFFFFFFFFFFF8h	RAX=FFFFFFFFFFFFFFF8 
00001DC9	.text:sum:loc_5624F5611F0D	add     rax, rdx	RAX=00007FFEB943A168 CF=1 
00001DC9	.text:sum+719	mov     edx, [rax]	RDX=0000000000000009 
00001DC9	.text:sum+71B	mov     rsi, [rbp+var_130]	RSI=00007FFEB943A170 
00001DC9	.text:sum+722	mov     rdi, cs:_2_sum_1_opaque_ptr_1	RDI=00005624F6EC9300 
00001DC9	.text:sum+729	mov     rax, cs:_2_sum_1_opaque_ptr_2	RAX=00005624F6EC92E0 
00001DC9	.text:sum+730	cmp     rdi, rax	CF=0 
00001DC9	.text:sum+733	jnz     short loc_5624F5611F3A	
00001DC9	.text:sum:loc_5624F5611F3A	mov     rax, 0FFFFFFFFFFFFFFF8h	RAX=FFFFFFFFFFFFFFF8 
00001DC9	.text:sum:loc_5624F5611F41	add     rax, rsi	RAX=00007FFEB943A168 CF=1 
00001DC9	.text:sum+74D	add     edx, ecx	RDX=000000000000000F CF=0 PF=1 
00001DC9	.text:sum+74F	mov     [rax], edx	
00001DC9	.text:sum+751	mov     rdx, [rbp+var_130]	RDX=00007FFEB943A170 
00001DC9	.text:sum+758	mov     rcx, cs:_2_sum_1_opaque_ptr_1	RCX=00005624F6EC9300 
00001DC9	.text:sum+75F	mov     rax, cs:_2_sum_1_opaque_ptr_2	RAX=00005624F6EC92E0 
00001DC9	.text:sum+766	cmp     rcx, rax	PF=0 
00001DC9	.text:sum+769	setnz   al	RAX=00005624F6EC9201 
00001DC9	.text:sum+76C	movzx   eax, al	RAX=0000000000000001 
00001DC9	.text:sum+76F	movsxd  rcx, eax	RCX=0000000000000001 
00001DC9	.text:sum+772	mov     eax, 0	RAX=0000000000000000 
00001DC9	.text:sum+777	sub     rax, rcx	RAX=FFFFFFFFFFFFFFFF CF=1 PF=1 AF=1 SF=1 
00001DC9	.text:sum+77A	shl     rax, 3	RAX=FFFFFFFFFFFFFFF8 PF=0 AF=0 
00001DC9	.text:sum+77E	add     rax, rdx	RAX=00007FFEB943A168 SF=0 
00001DC9	.text:sum+781	mov     [rbp+var_130], rax	
00001DC9	.text:sum+788	jmp     loc_5624F561204A	
00001DC9	.text:sum:loc_5624F561204A	jmp     loc_5624F5611A54	
00001DC9	.text:sum:loc_5624F5611A54	mov     rax, [rbp+var_128]	RAX=00005624F581301D 
00001DC9	.text:sum+264	movzx   eax, byte ptr [rax]	RAX=000000000000007E 
00001DC9	.text:sum+267	movzx   eax, al	
00001DC9	.text:sum+26A	cmp     eax, 0B2h	PF=1 SF=1 
00001DC9	.text:sum+26F	jz      loc_5624F5611E82	
00001DC9	.text:sum+275	cmp     eax, 0B2h	
00001DC9	.text:sum+27A	jg      short loc_5624F5611A8C	
00001DC9	.text:sum+27C	cmp     eax, 59h ; 'Y'	CF=0 PF=0 SF=0 
00001DC9	.text:sum+27F	jz      loc_5624F5611BC8	
00001DC9	.text:sum+285	cmp     eax, 7Eh ; '~'	PF=1 ZF=1 
00001DC9	.text:sum+288	jz      short loc_5624F5611AAF	
00001DC9	.text:sum:loc_5624F5611AAF	mov     rdx, [rbp+var_128]	RDX=00005624F581301D 
00001DC9	.text:sum+2BF	mov     rcx, cs:_2_sum_1_opaque_ptr_1	RCX=00005624F6EC9300 
00001DC9	.text:sum+2C6	mov     rax, cs:_2_sum_1_opaque_ptr_2	RAX=00005624F6EC92E0 
00001DC9	.text:sum+2CD	cmp     rcx, rax	PF=0 ZF=0 
00001DC9	.text:sum+2D0	setz    al	RAX=00005624F6EC9200 
00001DC9	.text:sum+2D3	movzx   ecx, al	RCX=0000000000000000 
00001DC9	.text:sum+2D6	mov     rsi, cs:_2_sum_1_opaque_ptr_1	RSI=00005624F6EC9300 
00001DC9	.text:sum+2DD	mov     rax, cs:_2_sum_1_opaque_ptr_2	RAX=00005624F6EC92E0 
00001DC9	.text:sum+2E4	cmp     rsi, rax	
00001DC9	.text:sum+2E7	setnz   al	RAX=00005624F6EC9201 
00001DC9	.text:sum+2EA	movzx   eax, al	RAX=0000000000000001 
00001DC9	.text:sum+2ED	add     eax, ecx	
00001DC9	.text:sum+2EF	cdqe	
00001DC9	.text:sum+2F1	add     rax, rdx	RAX=00005624F581301E PF=1 
00001DC9	.text:sum+2F4	mov     [rbp+var_128], rax	
00001DC9	.text:sum+2FB	mov     rax, [rbp+var_128]	
00001DC9	.text:sum+302	mov     eax, [rax]	RAX=0000000000000008 
00001DC9	.text:sum+304	movsxd  rdx, eax	RDX=0000000000000008 
00001DC9	.text:sum+307	mov     rax, [rbp+var_130]	RAX=00007FFEB943A168 
00001DC9	.text:sum+30E	mov     rsi, cs:_2_sum_1_opaque_ptr_1	
00001DC9	.text:sum+315	mov     rcx, cs:_2_sum_1_opaque_ptr_2	RCX=00005624F6EC92E0 
00001DC9	.text:sum+31C	cmp     rsi, rcx	PF=0 
00001DC9	.text:sum+31F	setz    cl	RCX=00005624F6EC9200 
00001DC9	.text:sum+322	movzx   esi, cl	RSI=0000000000000000 
00001DC9	.text:sum+325	mov     rdi, cs:_2_sum_1_opaque_ptr_1	
00001DC9	.text:sum+32C	mov     rcx, cs:_2_sum_1_opaque_ptr_2	RCX=00005624F6EC92E0 
00001DC9	.text:sum+333	cmp     rdi, rcx	
00001DC9	.text:sum+336	setnz   cl	RCX=00005624F6EC9201 
00001DC9	.text:sum+339	movzx   ecx, cl	RCX=0000000000000001 
00001DC9	.text:sum+33C	add     ecx, esi	
00001DC9	.text:sum+33E	movsxd  rcx, ecx	
00001DC9	.text:sum+341	shl     rcx, 3	RCX=0000000000000008 
00001DC9	.text:sum+345	add     rax, rcx	RAX=00007FFEB943A170 AF=1 
00001DC9	.text:sum+348	lea     rcx, [rbp+var_14]	RCX=00007FFEB943A26C 
00001DC9	.text:sum+34C	add     rdx, rcx	RDX=00007FFEB943A274 PF=1 
00001DC9	.text:sum+34F	mov     [rax], rdx	
00001DC9	.text:sum+352	mov     rax, [rbp+var_130]	RAX=00007FFEB943A168 
00001DC9	.text:sum+359	mov     rcx, cs:_2_sum_1_opaque_ptr_1	RCX=00005624F6EC9300 
00001DC9	.text:sum+360	mov     rdx, cs:_2_sum_1_opaque_ptr_2	RDX=00005624F6EC92E0 
00001DC9	.text:sum+367	cmp     rcx, rdx	PF=0 AF=0 
00001DC9	.text:sum+36A	setnz   dl	RDX=00005624F6EC9201 
00001DC9	.text:sum+36D	movzx   ecx, dl	RCX=0000000000000001 
00001DC9	.text:sum+370	mov     rsi, cs:_2_sum_1_opaque_ptr_1	RSI=00005624F6EC9300 
00001DC9	.text:sum+377	mov     rdx, cs:_2_sum_1_opaque_ptr_2	RDX=00005624F6EC92E0 
00001DC9	.text:sum+37E	cmp     rsi, rdx	
00001DC9	.text:sum+381	setz    dl	RDX=00005624F6EC9200 
00001DC9	.text:sum+384	movzx   edx, dl	RDX=0000000000000000 
00001DC9	.text:sum+387	sub     ecx, edx	
00001DC9	.text:sum+389	mov     edx, ecx	RDX=0000000000000001 
00001DC9	.text:sum+38B	movsxd  rdx, edx	
00001DC9	.text:sum+38E	shl     rdx, 3	RDX=0000000000000008 
00001DC9	.text:sum+392	add     rax, rdx	RAX=00007FFEB943A170 AF=1 
00001DC9	.text:sum+395	mov     [rbp+var_130], rax	
00001DC9	.text:sum+39C	mov     rax, [rbp+var_128]	RAX=00005624F581301E 
00001DC9	.text:sum+3A3	mov     rcx, cs:_2_sum_1_opaque_ptr_1	RCX=00005624F6EC9300 
00001DC9	.text:sum+3AA	mov     rdx, cs:_2_sum_1_opaque_ptr_2	RDX=00005624F6EC92E0 
00001DC9	.text:sum+3B1	cmp     rcx, rdx	AF=0 
00001DC9	.text:sum+3B4	jnz     short loc_5624F5611BB4	
00001DC9	.text:sum:loc_5624F5611BB4	mov     edx, 4	RDX=0000000000000004 
00001DC9	.text:sum:loc_5624F5611BB9	add     rax, rdx	RAX=00005624F5813022 PF=1 AF=1 
00001DC9	.text:sum+3C5	mov     [rbp+var_128], rax	
00001DC9	.text:sum+3CC	jmp     loc_5624F561204A	
00001DC9	.text:sum:loc_5624F561204A	jmp     loc_5624F5611A54	
00001DC9	.text:sum:loc_5624F5611A54	mov     rax, [rbp+var_128]	
00001DC9	.text:sum+264	movzx   eax, byte ptr [rax]	RAX=00000000000000F2 
00001DC9	.text:sum+267	movzx   eax, al	
00001DC9	.text:sum+26A	cmp     eax, 0B2h	PF=0 AF=0 
00001DC9	.text:sum+26F	jz      loc_5624F5611E82	
00001DC9	.text:sum+275	cmp     eax, 0B2h	
00001DC9	.text:sum+27A	jg      short loc_5624F5611A8C	
00001DC9	.text:sum:loc_5624F5611A8C	cmp     eax, 0F2h	PF=1 ZF=1 
00001DC9	.text:sum+29A	jz      loc_5624F5611C4E	
00001DC9	.text:sum:loc_5624F5611C4E	mov     rdx, [rbp+var_128]	RDX=00005624F5813022 
00001DC9	.text:sum+45E	mov     rcx, cs:_2_sum_1_opaque_ptr_1	
00001DC9	.text:sum+465	mov     rax, cs:_2_sum_1_opaque_ptr_2	RAX=00005624F6EC92E0 
00001DC9	.text:sum+46C	cmp     rcx, rax	PF=0 ZF=0 
00001DC9	.text:sum+46F	setnz   al	RAX=00005624F6EC9201 
00001DC9	.text:sum+472	movzx   ecx, al	RCX=0000000000000001 
00001DC9	.text:sum+475	mov     rsi, cs:_2_sum_1_opaque_ptr_1	
00001DC9	.text:sum+47C	mov     rax, cs:_2_sum_1_opaque_ptr_2	RAX=00005624F6EC92E0 
00001DC9	.text:sum+483	cmp     rsi, rax	
00001DC9	.text:sum+486	setz    al	RAX=00005624F6EC9200 
00001DC9	.text:sum+489	movzx   eax, al	RAX=0000000000000000 
00001DC9	.text:sum+48C	sub     ecx, eax	
00001DC9	.text:sum+48E	mov     eax, ecx	RAX=0000000000000001 
00001DC9	.text:sum+490	cdqe	
00001DC9	.text:sum+492	add     rax, rdx	RAX=00005624F5813023 
00001DC9	.text:sum+495	mov     [rbp+var_128], rax	
00001DC9	.text:sum+49C	mov     rax, [rbp+var_130]	RAX=00007FFEB943A170 
00001DC9	.text:sum+4A3	mov     rcx, cs:_2_sum_1_opaque_ptr_1	RCX=00005624F6EC9300 
00001DC9	.text:sum+4AA	mov     rdx, cs:_2_sum_1_opaque_ptr_2	RDX=00005624F6EC92E0 
00001DC9	.text:sum+4B1	cmp     rcx, rdx	
00001DC9	.text:sum+4B4	setz    dl	RDX=00005624F6EC9200 
00001DC9	.text:sum+4B7	movzx   edx, dl	RDX=0000000000000000 
00001DC9	.text:sum+4BA	not     edx	RDX=00000000FFFFFFFF 
00001DC9	.text:sum+4BC	movsxd  rdx, edx	RDX=FFFFFFFFFFFFFFFF 
00001DC9	.text:sum+4BF	shl     rdx, 3	RDX=FFFFFFFFFFFFFFF8 CF=1 SF=1 
00001DC9	.text:sum+4C3	add     rdx, rax	RDX=00007FFEB943A168 SF=0 
00001DC9	.text:sum+4C6	mov     rax, [rbp+var_130]	
00001DC9	.text:sum+4CD	mov     rsi, cs:_2_sum_1_opaque_ptr_1	
00001DC9	.text:sum+4D4	mov     rcx, cs:_2_sum_1_opaque_ptr_2	RCX=00005624F6EC92E0 
00001DC9	.text:sum+4DB	cmp     rsi, rcx	CF=0 
00001DC9	.text:sum+4DE	jnz     short loc_5624F5611CDE	
00001DC9	.text:sum:loc_5624F5611CDE	mov     ecx, 0	RCX=0000000000000000 
00001DC9	.text:sum:loc_5624F5611CE3	add     rax, rcx	
00001DC9	.text:sum+4EF	mov     rax, [rax]	RAX=00007FFEB943A274 
00001DC9	.text:sum+4F2	mov     edx, [rdx]	RDX=000000000000000F 
00001DC9	.text:sum+4F4	mov     [rax], edx	
00001DC9	.text:sum+4F6	mov     rax, [rbp+var_130]	RAX=00007FFEB943A170 
00001DC9	.text:sum+4FD	mov     rcx, cs:_2_sum_1_opaque_ptr_1	RCX=00005624F6EC9300 
00001DC9	.text:sum+504	mov     rdx, cs:_2_sum_1_opaque_ptr_2	RDX=00005624F6EC92E0 
00001DC9	.text:sum+50B	cmp     rcx, rdx	
00001DC9	.text:sum+50E	jz      short loc_5624F5611D10	
00001DC9	.text:sum+510	mov     rdx, 0FFFFFFFFFFFFFFF0h	RDX=FFFFFFFFFFFFFFF0 
00001DC9	.text:sum+517	jmp     short loc_5624F5611D15	
00001DC9	.text:sum:loc_5624F5611D15	add     rax, rdx	RAX=00007FFEB943A160 CF=1 PF=1 
00001DC9	.text:sum+521	mov     [rbp+var_130], rax	
00001DC9	.text:sum+528	jmp     loc_5624F561204A	
00001DC9	.text:sum:loc_5624F561204A	jmp     loc_5624F5611A54	
00001DC9	.text:sum:loc_5624F5611A54	mov     rax, [rbp+var_128]	RAX=00005624F5813023 
00001DC9	.text:sum+264	movzx   eax, byte ptr [rax]	RAX=000000000000003E 
00001DC9	.text:sum+267	movzx   eax, al	
00001DC9	.text:sum+26A	cmp     eax, 0B2h	PF=0 SF=1 
00001DC9	.text:sum+26F	jz      loc_5624F5611E82	
00001DC9	.text:sum+275	cmp     eax, 0B2h	
00001DC9	.text:sum+27A	jg      short loc_5624F5611A8C	
00001DC9	.text:sum+27C	cmp     eax, 59h ; 'Y'	
00001DC9	.text:sum+27F	jz      loc_5624F5611BC8	
00001DC9	.text:sum+285	cmp     eax, 7Eh ; '~'	PF=1 
00001DC9	.text:sum+288	jz      short loc_5624F5611AAF	
00001DC9	.text:sum+28A	cmp     eax, 3Eh ; '>'	CF=0 ZF=1 SF=0 
00001DC9	.text:sum+28D	jz      loc_5624F5611FE8	
00001DC9	.text:sum:loc_5624F5611FE8	mov     rdx, [rbp+var_128]	RDX=00005624F5813023 
00001DC9	.text:sum+7F8	mov     rcx, cs:_2_sum_1_opaque_ptr_1	
00001DC9	.text:sum+7FF	mov     rax, cs:_2_sum_1_opaque_ptr_2	RAX=00005624F6EC92E0 
00001DC9	.text:sum+806	cmp     rcx, rax	PF=0 ZF=0 
00001DC9	.text:sum+809	setnz   al	RAX=00005624F6EC9201 
00001DC9	.text:sum+80C	movzx   ecx, al	RCX=0000000000000001 
00001DC9	.text:sum+80F	mov     rsi, cs:_2_sum_1_opaque_ptr_1	
00001DC9	.text:sum+816	mov     rax, cs:_2_sum_1_opaque_ptr_2	RAX=00005624F6EC92E0 
00001DC9	.text:sum+81D	cmp     rsi, rax	
00001DC9	.text:sum+820	setz    al	RAX=00005624F6EC9200 
00001DC9	.text:sum+823	movzx   eax, al	RAX=0000000000000000 
00001DC9	.text:sum+826	sub     ecx, eax	
00001DC9	.text:sum+828	mov     eax, ecx	RAX=0000000000000001 
00001DC9	.text:sum+82A	cdqe	
00001DC9	.text:sum+82C	add     rax, rdx	RAX=00005624F5813024 PF=1 
00001DC9	.text:sum+82F	mov     [rbp+var_128], rax	
00001DC9	.text:sum+836	mov     rdx, [rbp+var_128]	RDX=00005624F5813024 
00001DC9	.text:sum+83D	mov     rax, [rbp+var_128]	
00001DC9	.text:sum+844	mov     eax, [rax]	RAX=0000000000000004 
00001DC9	.text:sum+846	cdqe	
00001DC9	.text:sum+848	add     rax, rdx	RAX=00005624F5813028 
00001DC9	.text:sum+84B	mov     [rbp+var_128], rax	
00001DC9	.text:sum+852	nop	
00001DC9	.text:sum:loc_5624F561204A	jmp     loc_5624F5611A54	
00001DC9	.text:sum:loc_5624F5611A54	mov     rax, [rbp+var_128]	
00001DC9	.text:sum+264	movzx   eax, byte ptr [rax]	RAX=000000000000007E 
00001DC9	.text:sum+267	movzx   eax, al	
00001DC9	.text:sum+26A	cmp     eax, 0B2h	CF=1 SF=1 
00001DC9	.text:sum+26F	jz      loc_5624F5611E82	
00001DC9	.text:sum+275	cmp     eax, 0B2h	
00001DC9	.text:sum+27A	jg      short loc_5624F5611A8C	
00001DC9	.text:sum+27C	cmp     eax, 59h ; 'Y'	CF=0 PF=0 SF=0 
00001DC9	.text:sum+27F	jz      loc_5624F5611BC8	
00001DC9	.text:sum+285	cmp     eax, 7Eh ; '~'	PF=1 ZF=1 
00001DC9	.text:sum+288	jz      short loc_5624F5611AAF	
00001DC9	.text:sum:loc_5624F5611AAF	mov     rdx, [rbp+var_128]	RDX=00005624F5813028 
00001DC9	.text:sum+2BF	mov     rcx, cs:_2_sum_1_opaque_ptr_1	RCX=00005624F6EC9300 
00001DC9	.text:sum+2C6	mov     rax, cs:_2_sum_1_opaque_ptr_2	RAX=00005624F6EC92E0 
00001DC9	.text:sum+2CD	cmp     rcx, rax	PF=0 ZF=0 
00001DC9	.text:sum+2D0	setz    al	RAX=00005624F6EC9200 
00001DC9	.text:sum+2D3	movzx   ecx, al	RCX=0000000000000000 
00001DC9	.text:sum+2D6	mov     rsi, cs:_2_sum_1_opaque_ptr_1	
00001DC9	.text:sum+2DD	mov     rax, cs:_2_sum_1_opaque_ptr_2	RAX=00005624F6EC92E0 
00001DC9	.text:sum+2E4	cmp     rsi, rax	
00001DC9	.text:sum+2E7	setnz   al	RAX=00005624F6EC9201 
00001DC9	.text:sum+2EA	movzx   eax, al	RAX=0000000000000001 
00001DC9	.text:sum+2ED	add     eax, ecx	
00001DC9	.text:sum+2EF	cdqe	
00001DC9	.text:sum+2F1	add     rax, rdx	RAX=00005624F5813029 
00001DC9	.text:sum+2F4	mov     [rbp+var_128], rax	
00001DC9	.text:sum+2FB	mov     rax, [rbp+var_128]	
00001DC9	.text:sum+302	mov     eax, [rax]	RAX=0000000000000008 
00001DC9	.text:sum+304	movsxd  rdx, eax	RDX=0000000000000008 
00001DC9	.text:sum+307	mov     rax, [rbp+var_130]	RAX=00007FFEB943A160 
00001DC9	.text:sum+30E	mov     rsi, cs:_2_sum_1_opaque_ptr_1	
00001DC9	.text:sum+315	mov     rcx, cs:_2_sum_1_opaque_ptr_2	RCX=00005624F6EC92E0 
00001DC9	.text:sum+31C	cmp     rsi, rcx	
00001DC9	.text:sum+31F	setz    cl	RCX=00005624F6EC9200 
00001DC9	.text:sum+322	movzx   esi, cl	RSI=0000000000000000 
00001DC9	.text:sum+325	mov     rdi, cs:_2_sum_1_opaque_ptr_1	
00001DC9	.text:sum+32C	mov     rcx, cs:_2_sum_1_opaque_ptr_2	RCX=00005624F6EC92E0 
00001DC9	.text:sum+333	cmp     rdi, rcx	
00001DC9	.text:sum+336	setnz   cl	RCX=00005624F6EC9201 
00001DC9	.text:sum+339	movzx   ecx, cl	RCX=0000000000000001 
00001DC9	.text:sum+33C	add     ecx, esi	
00001DC9	.text:sum+33E	movsxd  rcx, ecx	
00001DC9	.text:sum+341	shl     rcx, 3	RCX=0000000000000008 
00001DC9	.text:sum+345	add     rax, rcx	RAX=00007FFEB943A168 
00001DC9	.text:sum+348	lea     rcx, [rbp+var_14]	RCX=00007FFEB943A26C 
00001DC9	.text:sum+34C	add     rdx, rcx	RDX=00007FFEB943A274 PF=1 AF=1 
00001DC9	.text:sum+34F	mov     [rax], rdx	
00001DC9	.text:sum+352	mov     rax, [rbp+var_130]	RAX=00007FFEB943A160 
00001DC9	.text:sum+359	mov     rcx, cs:_2_sum_1_opaque_ptr_1	RCX=00005624F6EC9300 
00001DC9	.text:sum+360	mov     rdx, cs:_2_sum_1_opaque_ptr_2	RDX=00005624F6EC92E0 
00001DC9	.text:sum+367	cmp     rcx, rdx	PF=0 AF=0 
00001DC9	.text:sum+36A	setnz   dl	RDX=00005624F6EC9201 
00001DC9	.text:sum+36D	movzx   ecx, dl	RCX=0000000000000001 
00001DC9	.text:sum+370	mov     rsi, cs:_2_sum_1_opaque_ptr_1	RSI=00005624F6EC9300 
00001DC9	.text:sum+377	mov     rdx, cs:_2_sum_1_opaque_ptr_2	RDX=00005624F6EC92E0 
00001DC9	.text:sum+37E	cmp     rsi, rdx	
00001DC9	.text:sum+381	setz    dl	RDX=00005624F6EC9200 
00001DC9	.text:sum+384	movzx   edx, dl	RDX=0000000000000000 
00001DC9	.text:sum+387	sub     ecx, edx	
00001DC9	.text:sum+389	mov     edx, ecx	RDX=0000000000000001 
00001DC9	.text:sum+38B	movsxd  rdx, edx	
00001DC9	.text:sum+38E	shl     rdx, 3	RDX=0000000000000008 
00001DC9	.text:sum+392	add     rax, rdx	RAX=00007FFEB943A168 
00001DC9	.text:sum+395	mov     [rbp+var_130], rax	
00001DC9	.text:sum+39C	mov     rax, [rbp+var_128]	RAX=00005624F5813029 
00001DC9	.text:sum+3A3	mov     rcx, cs:_2_sum_1_opaque_ptr_1	RCX=00005624F6EC9300 
00001DC9	.text:sum+3AA	mov     rdx, cs:_2_sum_1_opaque_ptr_2	RDX=00005624F6EC92E0 
00001DC9	.text:sum+3B1	cmp     rcx, rdx	
00001DC9	.text:sum+3B4	jnz     short loc_5624F5611BB4	
00001DC9	.text:sum:loc_5624F5611BB4	mov     edx, 4	RDX=0000000000000004 
00001DC9	.text:sum:loc_5624F5611BB9	add     rax, rdx	RAX=00005624F581302D PF=1 
00001DC9	.text:sum+3C5	mov     [rbp+var_128], rax	
00001DC9	.text:sum+3CC	jmp     loc_5624F561204A	
00001DC9	.text:sum:loc_5624F561204A	jmp     loc_5624F5611A54	
00001DC9	.text:sum:loc_5624F5611A54	mov     rax, [rbp+var_128]	
00001DC9	.text:sum+264	movzx   eax, byte ptr [rax]	RAX=0000000000000059 
00001DC9	.text:sum+267	movzx   eax, al	
00001DC9	.text:sum+26A	cmp     eax, 0B2h	CF=1 PF=0 SF=1 
00001DC9	.text:sum+26F	jz      loc_5624F5611E82	
00001DC9	.text:sum+275	cmp     eax, 0B2h	
00001DC9	.text:sum+27A	jg      short loc_5624F5611A8C	
00001DC9	.text:sum+27C	cmp     eax, 59h ; 'Y'	CF=0 PF=1 ZF=1 SF=0 
00001DC9	.text:sum+27F	jz      loc_5624F5611BC8	
00001DC9	.text:sum:loc_5624F5611BC8	mov     rdx, [rbp+var_128]	RDX=00005624F581302D 
00001DC9	.text:sum+3D8	mov     rcx, cs:_2_sum_1_opaque_ptr_1	
00001DC9	.text:sum+3DF	mov     rax, cs:_2_sum_1_opaque_ptr_2	RAX=00005624F6EC92E0 
00001DC9	.text:sum+3E6	cmp     rcx, rax	PF=0 ZF=0 
00001DC9	.text:sum+3E9	setnz   al	RAX=00005624F6EC9201 
00001DC9	.text:sum+3EC	movzx   eax, al	RAX=0000000000000001 
00001DC9	.text:sum+3EF	add     rax, rdx	RAX=00005624F581302E PF=1 
00001DC9	.text:sum+3F2	mov     [rbp+var_128], rax	
00001DC9	.text:sum+3F9	mov     rax, [rbp+var_130]	RAX=00007FFEB943A168 
00001DC9	.text:sum+400	mov     rcx, cs:_2_sum_1_opaque_ptr_1	
00001DC9	.text:sum+407	mov     rdx, cs:_2_sum_1_opaque_ptr_2	RDX=00005624F6EC92E0 
00001DC9	.text:sum+40E	cmp     rcx, rdx	PF=0 
00001DC9	.text:sum+411	jnz     short loc_5624F5611C11	
00001DC9	.text:sum:loc_5624F5611C11	mov     edx, 0	RDX=0000000000000000 
00001DC9	.text:sum:loc_5624F5611C16	add     rax, rdx	
00001DC9	.text:sum+422	mov     rax, [rax]	RAX=00007FFEB943A274 
00001DC9	.text:sum+425	mov     rdx, [rbp+var_130]	RDX=00007FFEB943A168 
00001DC9	.text:sum+42C	mov     rsi, cs:_2_sum_1_opaque_ptr_1	
00001DC9	.text:sum+433	mov     rcx, cs:_2_sum_1_opaque_ptr_2	RCX=00005624F6EC92E0 
00001DC9	.text:sum+43A	cmp     rsi, rcx	
00001DC9	.text:sum+43D	jnz     short loc_5624F5611C3D	
00001DC9	.text:sum:loc_5624F5611C3D	mov     ecx, 0	RCX=0000000000000000 
00001DC9	.text:sum:loc_5624F5611C42	add     rdx, rcx	
00001DC9	.text:sum+44E	mov     eax, [rax]	RAX=000000000000000F 
00001DC9	.text:sum+450	mov     [rdx], eax	
00001DC9	.text:sum+452	jmp     loc_5624F561204A	
00001DC9	.text:sum:loc_5624F561204A	jmp     loc_5624F5611A54	
00001DC9	.text:sum:loc_5624F5611A54	mov     rax, [rbp+var_128]	RAX=00005624F581302E 
00001DC9	.text:sum+264	movzx   eax, byte ptr [rax]	RAX=00000000000000F9 
00001DC9	.text:sum+267	movzx   eax, al	
00001DC9	.text:sum+26A	cmp     eax, 0B2h	PF=1 
00001DC9	.text:sum+26F	jz      loc_5624F5611E82	
00001DC9	.text:sum+275	cmp     eax, 0B2h	
00001DC9	.text:sum+27A	jg      short loc_5624F5611A8C	
00001DC9	.text:sum:loc_5624F5611A8C	cmp     eax, 0F2h	PF=0 
00001DC9	.text:sum+29A	jz      loc_5624F5611C4E	
00001DC9	.text:sum+2A0	cmp     eax, 0F9h	PF=1 ZF=1 
00001DC9	.text:sum+2A5	jz      loc_5624F5611F84	
00001DC9	.text:sum:loc_5624F5611F84	mov     rdx, [rbp+var_128]	RDX=00005624F581302E 
