Thread	Address	Instruction	Result
00001609	.text:sum+4C	movzx   eax, al	
00001609	.text:sum+4F	cmp     eax, 5Bh ; '['	AF=0 ZF=1 
00001609	.text:sum+52	jz      short loc_5569944EC7DC	
00001609	.text:sum:loc_5569944EC7DC	mov     rax, [rbp+var_128]	RAX=00005569946ED01D 
00001609	.text:sum+98	add     rax, 1	RAX=00005569946ED01E ZF=0 
00001609	.text:sum+9C	mov     [rbp+var_128], rax	
00001609	.text:sum+A3	mov     rax, [rbp+var_128]	
00001609	.text:sum+AA	mov     eax, [rax]	RAX=0000000000000008 
00001609	.text:sum+AC	movsxd  rdx, eax	RDX=0000000000000008 
00001609	.text:sum+AF	mov     rax, [rbp+var_130]	RAX=00007FFE59FBBD78 
00001609	.text:sum+B6	add     rax, 8	RAX=00007FFE59FBBD80 PF=0 AF=1 
00001609	.text:sum+BA	lea     rcx, [rbp+var_14]	RCX=00007FFE59FBBE7C 
00001609	.text:sum+BE	add     rdx, rcx	RDX=00007FFE59FBBE84 PF=1 
00001609	.text:sum+C1	mov     [rax], rdx	
00001609	.text:sum+C4	mov     rax, [rbp+var_130]	RAX=00007FFE59FBBD78 
00001609	.text:sum+CB	add     rax, 8	RAX=00007FFE59FBBD80 PF=0 
00001609	.text:sum+CF	mov     [rbp+var_130], rax	
00001609	.text:sum+D6	mov     rax, [rbp+var_128]	RAX=00005569946ED01E 
00001609	.text:sum+DD	add     rax, 4	RAX=00005569946ED022 PF=1 
00001609	.text:sum+E1	mov     [rbp+var_128], rax	
00001609	.text:sum+E8	jmp     loc_5569944EC9CA	
00001609	.text:sum:loc_5569944EC9CA	jmp     loc_5569944EC78D	
00001609	.text:sum:loc_5569944EC78D	mov     rax, [rbp+var_128]	
00001609	.text:sum+49	movzx   eax, byte ptr [rax]	RAX=0000000000000064 
00001609	.text:sum+4C	movzx   eax, al	
00001609	.text:sum+4F	cmp     eax, 5Bh ; '['	
00001609	.text:sum+52	jz      short loc_5569944EC7DC	
00001609	.text:sum+54	cmp     eax, 5Bh ; '['	
00001609	.text:sum+57	jg      short loc_5569944EC7C1	
00001609	.text:sum:loc_5569944EC7C1	cmp     eax, 67h ; 'g'	CF=1 PF=0 SF=1 
00001609	.text:sum+79	jz      loc_5569944EC8D9	
